"pedido_codigo","pedido_id","data_hora","origem","situacao","situacao_descricao","valor_total_pedido","rastreio_id","produto_id","produto_nome","produto_titulo","codigo_pai","derivacao_id","derivacao_codigo","derivacao_nome","categoria_id","categoria","quantidade","valor_unitario","valor_desconto","valor_item","valor_frete","link_produto"
"0012410578403","3972","2024-10-18 09:30:52-03","1","8","Entregue","349.32","3972","715","Jaqueta Feminina Strass Luxo","Jaqueta Feminina Strass Luxo","1893","3729","1893GG","GG","13","Jaqueta","1","367.7","18.38","349.32","0","jaqueta-feminina-strass-luxo"
"0012410030452","3973","2024-10-18 16:04:22-03","1","8","Entregue","327.7","3973","632","Vestido Feminino Aline","Vestido Feminino Aline","1803","3238","1803G","G","39","Outlet","1","327.7","0","327.7","0","vestido-feminino-aline"
"0012410439272","3974","2024-10-18 21:36:36-03","1","2","Cancelado","287.7","3974","658","Calça Feminina Boot Cut Júlia","Calça Feminina Boot Cut Júlia","1860","3391","186038","38","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-julia"
"0012410574800","3975","2024-10-18 21:39:48-03","1","8","Entregue","287.7","3975","658","Calça Feminina Boot Cut Júlia","Calça Feminina Boot Cut Júlia","1860","3391","186038","38","8","Calça","1","287.7","0","287.7","0","calca-feminina-boot-cut-julia"
"0012410078311","3976","2024-10-19 11:05:57-03","1","8","Entregue","189.91","3976","746","Calça Feminina Cargo Cabana","Calça Feminina Cargo Cabana","1935","3882","1935P","P","39","Outlet","1","199.9","9.99","189.91","0","calca-feminina-cargo-cabana"
"0012410568137","3977","2024-10-19 14:23:07-03","1","8","Entregue","468.1","3977","450","Macacão Feminino Jasmine","Macação Feminino Jasmine","1656","2287","1656GG","GG","39","Outlet","1","118.85","0","118.85","0","macacao-feminino-jasmine"
"0012410568137","3977","2024-10-19 14:23:07-03","1","8","Entregue","468.1","3977","430","Shorts Feminino Aurora","Shorts Feminino Aurora","1647","2210","1647GG","GG","39","Outlet","1","83.85","0","83.85","0","shorts-feminino-aurora"
"0012410568137","3977","2024-10-19 14:23:07-03","1","8","Entregue","468.1","3977","701","Colete Feminino Mustang","Colete Feminino Mustang","1894","3636","1894GG","GG","39","Outlet","1","167.7","0","167.7","0","colete-feminino-mustang"
"0012410568137","3977","2024-10-19 14:23:07-03","1","8","Entregue","468.1","3977","287","Blusa Feminina Ciganinha Princesa","Blusa Feminina Ciganinha Princesa","1526","1392","1526G","G","39","Outlet","1","97.7","0","97.7","0","blusa-feminina-princesa"
"0012410929435","3978","2024-10-20 14:37:50-03","1","8","Entregue","506.46","3978","696","Moletom Feminino Silvane ","Moletom Feminino Silvane ","1877","3668","1877GG","GG","39","Outlet","1","167.7","8.38","159.32","0","moletom-feminino-silvane"
"0012410929435","3978","2024-10-20 14:37:50-03","1","8","Entregue","506.46","3978","639","Camisete Lúcia","Camisete Lúcia","1816","3276","1816GG","GG","16","Camisete","1","197.7","9.88","187.82","0","camisete-lucia"
"0012410929435","3978","2024-10-20 14:37:50-03","1","8","Entregue","506.46","3978","701","Colete Feminino Mustang","Colete Feminino Mustang","1894","3636","1894GG","GG","39","Outlet","1","167.7","8.38","159.32","0","colete-feminino-mustang"
"0012410596806","3979","2024-10-21 09:57:36-03","1","8","Entregue","131.84","3979","450","Macacão Feminino Jasmine","Macação Feminino Jasmine","1656","2286","1656G","G","39","Outlet","1","118.85","5.94","112.91","18.93","macacao-feminino-jasmine"
"0012410523643","3980","2024-10-22 09:28:13-03","1","8","Entregue","257.7","3980","729","Calça Feminina Boot Cut Paty","Calça Feminina Boot Cut Paty","1914","3795","191438","38","8","Calça","1","257.7","0","257.7","0","calca-feminina-boot-cut-paty"
"0012410973797","3981","2024-10-22 09:43:05-03","1","8","Entregue","217.7","3981","231","Calça Skinny Feminina Linhas Continuas","Calça Skinny Feminina Linhas Continuas","1485","1109","148538","38","8","Calça","1","217.7","0","217.7","0","calca-skinny-feminina-linhas-continuas"
"0012410818916","3982","2024-10-22 10:12:54-03","3","8","Entregue","236","3982","244","Camisete Feminina Gateado","Camisete Feminina Gateado","1498","1246","1498G","G","46","Mais Vendidos","1","247.7","11.7","236","0","camisete-feminina-gateado"
"0012410608891","3983","2024-10-22 11:04:30-03","1","8","Entregue","666.87","3983","744","Cropped Feminino Núbia","Cropped  Feminino Núbia","1928","3870","1928M","M","6","Manga curta","1","157.7","7.88","149.82","0","cropped-feminino-nubia"
"0012410608891","3983","2024-10-22 11:04:30-03","1","8","Entregue","666.87","3983","724","Colete Fronteira","Colete Fronteira","1721MARROM","3769","1721GMARROM","G","39","Outlet","1","137.7","6.88","130.82","0","colete-fronteira-1721marrom"
"0012410608891","3983","2024-10-22 11:04:30-03","1","8","Entregue","666.87","3983","630","Vestido Feminino Simone","Vestido Simone","1842","3227","1842M","M","20","Vestido","1","327.7","16.38","311.32","0","vestido-feminino-simone"
"0012410608891","3983","2024-10-22 11:04:30-03","1","8","Entregue","666.87","3983","501","Cropped FemininoTexas","Cropped Feminino Texas","1706","2534","1706G","G","48","Verão 2024","1","78.85","3.94","74.91","0","cropped-feminino-texas"
"0012410714823","3984","2024-10-22 11:53:38-03","3","8","Entregue","206.82","3984","231","Calça Skinny Feminina Linhas Continuas","Calça Skinny Feminina Linhas Continuas","1485","1112","148544","44","8","Calça","1","217.7","10.88","206.82","0","calca-skinny-feminina-linhas-continuas"
"0012410716821","3985","2024-10-22 13:46:46-03","1","8","Entregue","405.4","3985","729","Calça Feminina Boot Cut Paty","Calça Feminina Boot Cut Paty","1914","3794","191440","40","8","Calça","1","257.7","0","257.7","0","calca-feminina-boot-cut-paty"
"0012410716821","3985","2024-10-22 13:46:46-03","1","8","Entregue","405.4","3985","593","Blusa Feminina Horse Cabana","Blusa Feminina Horse Cabana","1797","3040","1797M","M","48","Verão 2024","1","147.7","0","147.7","0","blusa-feminina-horse-cabana"
"0012410062497","3986","2024-10-22 18:11:08-03","1","8","Entregue","347.7","3986","438","Vestido Feminino Tropilha","Vestido Feminino Tropilha","1654","2236","1654G","G","46","Mais Vendidos","1","347.7","0","347.7","0","vestido-feminino-tropilha"
"0012410282694","3987","2024-10-23 09:52:03-03","1","8","Entregue","343.1","3987","624","Cropped Feminino Mariana","Cropped Feminino Mariana","1811","3199","1811GG","GG","39","Outlet","1","97.7","0","97.7","0","cropped-feminino-mariana"
"0012410282694","3987","2024-10-23 09:52:03-03","1","8","Entregue","343.1","3987","568","Blusa Feminina Sinatra","Blusa Feminina Sinatra","1775","2879","1775GG","GG","39","Outlet","1","97.7","0","97.7","0","Blusa-Feminina-Sinatra"
"0012410282694","3987","2024-10-23 09:52:03-03","1","8","Entregue","343.1","3987","618","Cropped  FemininoTatiana","Cropped Feminino Tatiana","1814","3167","1814GG","GG","48","Verão 2024","1","147.7","0","147.7","0","cropped-feminino-tatiana"
"0012410189959","3988","2024-10-23 11:21:47-03","1","8","Entregue","271.14","3988","504","Cropped Feminino Realeza","Cropped Feminino Realeza","1712","2547","1712G","G","10","Regata","1","157.7","7.88","149.82","0","cropped-feminino-realeza"
"0012410189959","3988","2024-10-23 11:21:47-03","1","8","Entregue","271.14","3988","441","Colar Touro","Colar Touro","004COLARCAVALO","2245","004COLARTOURO2","Modelo2","31","Colar","1","127.7","6.38","121.32","0","colar-touro-modelo2"
"0012410101294","3989","2024-10-24 11:17:07-03","1","8","Entregue","461.14","3989","748","Regata Feminina Modeladora Realeza","Regata Feminina Modeladora Realeza","1941","3890","1941G","G","6","Manga curta","1","167.7","8.38","159.32","0","regata-feminina-modeladora-realeza"
"0012410101294","3989","2024-10-24 11:17:07-03","1","8","Entregue","461.14","3989","576","Jaqueta Feminina Maxi Ônix","Jaqueta Feminina Max Ônix","1780","2927","1780G","G","46","Mais Vendidos","1","317.7","15.88","301.82","0","jaqueta-feminina-max-onix"
"0012410373705","3990","2024-10-25 09:38:16-03","1","8","Entregue","254.32","3990","529","Chemise Frísio","Chemise Frísio","1744","2656","1744G","G","16","Camisete","1","267.7","13.38","254.32","0","chemise-frisio"
"0012410571283","3991","2024-10-25 13:42:10-03","1","8","Entregue","113.29","3991","722","Blusa Feminina Susamar","Blusa Feminina Susamar","1897","3758","1897TERRAGG","terra - GG","39","Outlet","1","87.7","0","87.7","25.59","blusa-feminina-susamar"
"0012410274908","3992","2024-10-26 13:18:22-03","1","8","Entregue","131.84","3992","450","Macacão Feminino Jasmine","Macação Feminino Jasmine","1656","2285","1656M","M","39","Outlet","1","118.85","5.94","112.91","18.93","macacao-feminino-jasmine"
"0012410903677","3993","2024-10-26 13:18:47-03","1","8","Entregue","294.93","3993","641","Vestido Feminino Amanda","Vestido Feminino Amanda","1833","3283","1833P","P","39","Outlet","1","327.7","32.77","294.93","0","vestido-feminino-amanda"
"0012410868092","3994","2024-10-27 12:11:49-03","1","8","Entregue","109.1","3994","644","Blusa Feminina Tamiris","Blusa Feminina Tamiris","1818","3299","1818M","M","39","Outlet","1","87.7","4.38","83.32","25.78","blusa-feminina-tamiris"
"0012410411775","3995","2024-10-28 09:50:03-03","1","8","Entregue","292.32","3995","244","Camisete Feminina Gateado","Camisete Feminina Gateado","1498","1245","1498M","M","46","Mais Vendidos","1","247.7","0","292.32","0","camisete-feminina-gateado"
"0012410129448","3996","2024-10-28 11:43:11-03","1","8","Entregue","327.7","3996","630","Vestido Feminino Simone","Vestido Simone","1842","3228","1842G","G","20","Vestido","1","327.7","0","327.7","0","vestido-feminino-simone"
"0012410589356","3997","2024-10-28 11:57:45-03","3","8","Entregue","404.99","3997","701","Colete Feminino Mustang","Colete Feminino Mustang","1894","3635","1894G","G","39","Outlet","1","167.7","73.73","93.97","0","colete-feminino-mustang"
"0012410589356","3997","2024-10-28 11:57:45-03","3","8","Entregue","404.99","3997","44","Calça Feminina Boot Cut Pandora","Calça Feminina Boot Cut Pandora","1406","76","140640","40","39","Outlet","1","297.7","130.99","166.71","0","calca-feminina-boot-cut-pandora"
"0012410589356","3997","2024-10-28 11:57:45-03","3","8","Entregue","404.99","3997","747","Camisete Feminina Pampa","Camisete Feminina Pampa","1916","3887","1916G","G","39","Outlet","1","257.7","113.39","144.31","0","camisete-feminina-pampa"
"0012410443739","3998","2024-10-28 11:59:56-03","3","8","Entregue","0","3998","626","Blusa Feminina Patches","Blusa Feminina Patches","1839","3208","1839G","G","39","Outlet","1","87.7","0","87.7","0","blusa-feminina-patches"
"0012410952320","3999","2024-10-28 13:07:03-03","3","8","Entregue","273.32","3999","658","Calça Feminina Boot Cut Júlia","Calça Feminina Boot Cut Júlia","1860","3393","186042","42","8","Calça","1","287.7","14.38","273.32","0","calca-feminina-boot-cut-julia"
"0012410642008","4000","2024-10-29 12:33:23-03","1","8","Entregue","189.91","4000","511","Vestido Feminino Vicenza","Vestido Vicenza","1734","2583","1734GG","GG","20","Vestido","1","199.9","9.99","189.91","0","vestido-feminino-vicenza"
"0012410328535","4001","2024-10-29 13:25:52-03","1","8","Entregue","195.93","4001","231","Calça Skinny Feminina Linhas Continuas","Calça Skinny Feminina Linhas Continuas","1485","1109","148538","38","8","Calça","1","217.7","21.77","195.93","0","calca-skinny-feminina-linhas-continuas"
"0012410481040","4002","2024-10-30 11:53:36-03","3","8","Entregue","170.8","4002","178","T-shirt Original Cabana","T-shirt Original Cabana","1038","750","1038M","M","36","Verão 2021","1","89.9","4.5","85.4","0","t-shirt-original-cabana"
"0012410481040","4002","2024-10-30 11:53:36-03","3","8","Entregue","170.8","4002","178","T-shirt Original Cabana","T-shirt Original Cabana","1038","750","1038M","M","36","Verão 2021","1","89.9","4.5","85.4","0","t-shirt-original-cabana"
"0012410143832","4003","2024-10-31 09:52:22-03","3","8","Entregue","400","4003","624","Cropped Feminino Mariana","Cropped Feminino Mariana","1811","3197","1811M","M","39","Outlet","1","97.7","3.1","94.6","0","cropped-feminino-mariana"
"0012410143832","4003","2024-10-31 09:52:22-03","3","8","Entregue","400","4003","701","Colete Feminino Mustang","Colete Feminino Mustang","1894","3634","1894M","M","39","Outlet","1","167.7","0","167.7","0","colete-feminino-mustang"
"0012410143832","4003","2024-10-31 09:52:22-03","3","8","Entregue","400","4003","583","Colete Feminino Fronteira","Colete Feminino Fronteira","1721","2965","1721MARROMM","Marrom - M","39","Outlet","1","137.7","0","137.7","0","colete-feminina-fronteira"
"0012410818011","4004","2024-10-31 11:37:11-03","3","8","Entregue","347.7","4004","350","Vestido Feminino Querência","Vestido Feminino Querência","1569","1734","1569G","G","46","Mais Vendidos","1","347.7","0","347.7","0","vestido-feminino-querencia"
"0012411945457","4005","2024-11-03 06:23:55-03","1","2","Cancelado","178.32","4005","682","Body Feminino Amanda","Body Feminino Amanda","1872","3535","1872G","G","11","Body","1","187.7","9.38","178.32","0","body-feminino-amanda"
"0012411242207","4006","2024-11-03 06:31:34-03","1","8","Entregue","178.32","4006","682","Body Feminino Amanda","Body Feminino Amanda","1872","3535","1872G","G","11","Body","1","187.7","9.38","178.32","0","body-feminino-amanda"
"0012411411948","4007","2024-11-05 11:57:04-03","1","8","Entregue","187.7","4007","316","Body Feminino Realeza","Body Feminino Realeza","1541","1528","1541P","P","45","Lançamentos","1","187.7","0","187.7","0","body-feminino-realeza"
"0012411338777","4008","2024-11-06 15:48:11-03","1","8","Entregue","227.91","4008","676","Saia Feminina Envelope Cabana","Saia Feminina Envelope Cabana","1867","3509","1867G","G","1","Feminino","1","239.9","11.99","227.91","0","saia-feminina-envelope-cabana"
"0012411792734","4009","2024-11-06 19:28:29-03","1","8","Entregue","432.64","4009","529","Chemise Frísio","Chemise Frísio","1744","2654","1744P","P","16","Camisete","1","267.7","13.38","254.32","0","chemise-frisio"
"0012411792734","4009","2024-11-06 19:28:29-03","1","8","Entregue","432.64","4009","316","Body Feminino Realeza","Body Feminino Realeza","1541","1528","1541P","P","45","Lançamentos","1","187.7","9.38","178.32","0","body-feminino-realeza"
"0012411565990","4010","2024-11-07 17:17:14-03","1","8","Entregue","267.7","4010","378","Chemise Feminina Valente","Chemise Feminino Valente","1604","1920","1604G","G","16","Camisete","1","267.7","0","267.7","0","chemise-feminina-valente"
"0012411691329","4011","2024-11-11 09:31:23-03","1","8","Entregue","405.4","4011","225","T-Shirt Feminina Andaluz","T-Shirt Feminina Andaluz","1086","1075","1086GG","GG","6","Manga curta","1","147.7","0","147.7","0","t-shirt-feminina-andaluz"
"0012411691329","4011","2024-11-11 09:31:23-03","1","8","Entregue","405.4","4011","588","Calça Jeans Feminina Nobreza Cabana","Calça Jeans Feminina Nobreza Cabana","1808","3021","180844","44","8","Calça","1","257.7","0","257.7","0","calca-jeans-feminina-nobreza-cabana"
"0012411245425","4012","2024-11-12 09:58:47-03","1","8","Entregue","254.32","4012","763","Chemise Feminina Bridão","Chemise Feminina Bridão","1944","3944","1944GG","GG","16","Camisete","1","267.7","13.38","254.32","0","chemise-feminina-bridao-1944"
"0012411670055","4013","2024-11-12 10:03:04-03","1","8","Entregue","159.88","4013","225","T-Shirt Feminina Andaluz","T-Shirt Feminina Andaluz","1086","1074","1086G","G","6","Manga curta","1","147.7","7.38","140.32","19.56","t-shirt-feminina-andaluz"
"0012411929660","4014","2024-11-12 10:21:12-03","1","8","Entregue","291.67","4014","796","Colar Feminino Prenda Cabana","Colar Feminino Prenda Cabana","1975","4047","1975U","Único","31","Colar","1","129.9","0","129.9","15.94","colar-feminino-prenda-cabana-1975"
"0012411929660","4014","2024-11-12 10:21:12-03","1","8","Entregue","291.67","4014","791","Colar Feminino Ellos Cabana","Colar Feminino Ellos Cabana","1970","4034","1970U","Único","31","Colar","1","129.9","0","129.9","15.93","colar-feminino-ellos-cabana-1970"
"0012411184375","4015","2024-11-12 10:53:22-03","1","8","Entregue","179.91","4015","511","Vestido Feminino Vicenza","Vestido Vicenza","1734","2581","1734M","M","20","Vestido","1","199.9","19.99","179.91","0","vestido-feminino-vicenza"
"0012411980960","4016","2024-11-16 10:23:28-03","1","8","Entregue","159.32","4016","622","Bata Feminina Marília","Bata Marília","1829","3186","1829BRANCO","Branco","39","Outlet","1","167.7","8.38","159.32","0","bata-feminina-marilia"
"0012411097186","4017","2024-11-16 12:19:38-03","1","8","Entregue","254.32","4017","763","Chemise Feminina Bridão","Chemise Feminina Bridão","1944","3944","1944GG","GG","16","Camisete","1","267.7","13.38","254.32","0","chemise-feminina-bridao-1944"
"0012411996996","4018","2024-11-17 16:36:39-03","1","8","Entregue","104.97","4018","351","Regata Feminina Amanhecer","Regata Feminina Amanhecer","1580","1738","1580M","M","1","Feminino","1","89.9","4.49","85.41","19.56","regata-feminina-amanhecer"
"0012411887412","4019","2024-11-18 10:44:07-03","3","8","Entregue","157.7","4019","504","Cropped Feminino Realeza","Cropped Feminino Realeza","1712","2546","1712M","M","10","Regata","1","157.7","0","157.7","0","cropped-feminino-realeza"
"0012411442316","4020","2024-11-18 14:42:32-03","3","8","Entregue","0","4020","729","Calça Feminina Boot Cut Paty","Calça Feminina Boot Cut Paty","1914","3794","191440","40","8","Calça","1","257.7","25.77","231.93","0","calca-feminina-boot-cut-paty"
